State1,State2,State2Abbr,State1Abbr,dyadid,S1region,S2region,Border,Distance,State1_Lat,State1_Long,State2_Lat,State2_Long,ACS_Migration,PopDif,State1_Pop,State2_Pop,IncomingFlights,IRS_migration,Income,IRS_migration_2010,Income_2010,Imports,GSPDif,S1GSP,S2GSP,DemDif,S1AvgDem,S2AvgDem,S1SenDemProp,S1HSDemProp,S2SenDemProp,S2HSDemProp,IdeologyDif,PIDDif,S1Ideology,S1PID,S2Ideology,S2PID,policy_diffusion_tie,policy_diffusion_2015,LibDif,ELibDif,SLibDif,S1EconomicLiberalism,S1SocialLiberalism,S2EconomicLiberalism,S2SocialLiberalism,MassSocLibDif,MassEconLibDif,PolSocLibDif,PolEconLibDif,State1PolSocLib,State1PolEconLib,State1MassSocLib,State1MassEconLib,State2PolSocLib,State2PolEconLib,State2MassSocLib,State2MassEconLib,RaceDif,LatinxDif,WhiteDif,BlackDif,AsianDif,NativeDif,S1Latinx,S1White,S1Black,S1Asian,S1Native,S2Latinx,S2White,S2Black,S2Asian,S2Native,ReligDif,ChristianDif,EvangelicalDif,MainlineDif,BPDif,CatholicDif,MormonDif,JewishDif,MuslimDif,BuddhistDif,HinduDif,NonesDif,NPDif,ReligiosityDif,S1Christian,S1Evangelical,S1Mainline,S1BlackProt,S1Catholic,S1Mormon,S1Jewish,S1Muslim,S1Buddhist,S1Hindu,S1Nones,S1NothingParticular,S1HighlyReligious,S2Christian,S2Evangelical,S2Mainline,S2BlackProt,S2Catholic,S2Mormon,S2Jewish,S2Muslim,S2Buddhist,S2Hindu,S2Nones,S2NothingParticular,S2HighlyReligious
Illinois,Connecticut,CT,IL,IL-CT,Midwest,Northeast,0,1445.349594,39.78325,-89.650373,41.767,-72.677,1860,9103031,12659328,3556297,1454,"24,277","$1,410,556 ","1,197","$63,368 ",3138593149,536094,796012,259918,0.065498685,0.631355935,0.56585725,0.66101695,0.60169492,0.55555556,0.57615894,0.03561415,-0.36421053,0.1220339,-0.18000001,0.08641975,0.18421052,18,0,27.333524,-6.867003,-20.466521,0.02437461,0.04532779,0.09304464,0.249993,-0.808768633,-0.037509022,-1.282480255,-1.069644557,1.000316871,0.671731819,1.868433632,-0.161195218,2.282797126,1.741376376,2.677202265,-0.123686196,11.7,1.1,-5.5,4.1,0.9,-0.1,0.172,0.612,0.14,0.054,0.001,0.161,0.667,0.099,0.045,0.002,18,1,7,-1,2,-5,-1,-1,0,0,0,-1,1,8,0.71,0.2,0.16,0.07,0.28,0,0.02,0.01,0.01,0.01,0.22,0.15,0.51,0.7,0.13,0.17,0.05,0.33,0.01,0.03,0.01,0.01,0.01,0.23,0.14,0.43
Indiana,Connecticut,CT,IN,IN-CT,Midwest,Northeast,0,1155.344802,39.790942,-86.147685,41.767,-72.677,413,3035301,6591598,3556297,543,"8,953","$351,891 ",374,"$13,855 ",1449212127,87331,347249,259918,-0.31585725,0.25,0.56585725,0.2,0.3,0.55555556,0.57615894,-0.05968178,-0.50881786,0.02673797,-0.32460734,0.08641975,0.18421052,0,0,59.12315,-16.832809,-42.290341,-0.07528345,-0.17291041,0.09304464,0.249993,-1.874473822,-0.414623859,-2.978000016,-2.065519137,-0.69520289,-0.324142761,0.802728443,-0.538310055,2.282797126,1.741376376,2.677202265,-0.123686196,24.8,-9.2,12.5,-0.7,-2.3,-0.1,0.069,0.792,0.092,0.022,0.001,0.161,0.667,0.099,0.045,0.002,42,2,18,-1,0,-15,0,-2,-1,-1,-1,3,5,11,0.72,0.31,0.16,0.05,0.18,0.01,0.01,0,0,0,0.26,0.19,0.54,0.7,0.13,0.17,0.05,0.33,0.01,0.03,0.01,0.01,0.01,0.23,0.14,0.43
Iowa,Connecticut,CT,IA,IA-CT,Midwest,Northeast,0,1737.119231,41.590939,-93.620866,41.767,-72.677,150,-449417,3106880,3556297,231,"3,638","$126,813 ",320,"$7,913 ",276225572,-74735,185183,259918,-0.09085725,0.475,0.56585725,0.52,0.43,0.55555556,0.57615894,-0.00767959,-0.33500418,0.07874016,-0.15079366,0.08641975,0.18421052,31,1,57.152642,-26.441862,-30.71078,-0.17137398,-0.0571148,0.09304464,0.249993,-1.085621906,-0.491327483,-1.399997182,-1.644708457,0.882799944,0.096667919,1.591580359,-0.615013679,2.282797126,1.741376376,2.677202265,-0.123686196,37.9,-10.2,19.2,-6.6,-1.9,0,0.059,0.859,0.033,0.026,0.002,0.161,0.667,0.099,0.045,0.002,54,7,15,13,-3,-15,-1,-3,0,-1,-1,-2,2,12,0.77,0.28,0.3,0.02,0.18,0,0,0.01,0,0,0.21,0.16,0.55,0.7,0.13,0.17,0.05,0.33,0.01,0.03,0.01,0.01,0.01,0.23,0.14,0.43
Kansas,Connecticut,CT,KS,KS-CT,Midwest,Northeast,0,1968.21291,39.04,-95.69,41.767,-72.677,412,-679372,2876925,3556297,75,"4,107","$171,111 ",222,"$6,418 ",274696876,-109342,150576,259918,-0.35385725,0.212,0.56585725,0.2,0.224,0.55555556,0.57615894,-0.1625067,-0.51005323,-0.07608695,-0.32584271,0.08641975,0.18421052,9,0,49.97625,-20.251391,-29.724859,-0.10946927,-0.04725559,0.09304464,0.249993,-1.810489808,-0.384007463,-3.131349732,-2.674615162,-0.848552606,-0.933238786,0.866712457,-0.507693659,2.282797126,1.741376376,2.677202265,-0.123686196,19.8,-4.2,9.2,-4.4,-1.6,0.4,0.119,0.759,0.055,0.029,0.006,0.161,0.667,0.099,0.045,0.002,50,6,18,7,-3,-15,0,-3,0,0,-1,-3,0,12,0.76,0.31,0.24,0.02,0.18,0.01,0,0.01,0.01,0,0.2,0.14,0.55,0.7,0.13,0.17,0.05,0.33,0.01,0.03,0.01,0.01,0.01,0.23,0.14,0.43
Kentucky,Connecticut,CT,KY,KY-CT,South,Northeast,0,1111.573778,38.197274,-84.86311,41.767,-72.677,799,847982,4404279,3556297,654,"5,743","$233,381 ",243,"$16,172 ",513634387.2,-63237,196681,259918,-0.16112041,0.40473684,0.56585725,0.28947368,0.52,0.55555556,0.57615894,0.05328613,-0.4508772,0.13970588,-0.26666668,0.08641975,0.18421052,0,0,66.782464,-7.687531,-59.094933,0.01616933,-0.34095633,0.09304464,0.249993,-2.221571383,-0.272269141,-3.151444405,-2.005517641,-0.868647279,-0.264141265,0.455630882,-0.395955337,2.282797126,1.741376376,2.677202265,-0.123686196,35.5,-12.6,17.9,-1.9,-3.1,0,0.035,0.846,0.08,0.014,0.002,0.161,0.667,0.099,0.045,0.002,73,6,36,-6,0,-23,-1,-3,-1,-1,-1,-1,0,20,0.76,0.49,0.11,0.05,0.1,0,0,0,0,0,0.22,0.14,0.63,0.7,0.13,0.17,0.05,0.33,0.01,0.03,0.01,0.01,0.01,0.23,0.14,0.43
Louisiana,Connecticut,CT,LA,LA-CT,South,Northeast,0,2076.08989,30.45809,-91.140229,41.767,-72.677,407,1073665,4629962,3556297,639,"4,886","$145,622 ",249,"$6,601 ",680937178.2,-22919,236999,259918,-0.18637007,0.37948718,0.56585725,0.35897436,0.4,0.55555556,0.57615894,-0.15063993,-0.6265182,-0.06422018,-0.44230768,0.08641975,0.18421052,31,0,66.111355,-10.953845,-55.15751,-0.01649381,-0.3015821,0.09304464,0.249993,-2.3258022,-0.256465333,-3.203396821,-2.687967546,-0.920599695,-0.94659117,0.351400065,-0.380151529,2.282797126,1.741376376,2.677202265,-0.123686196,44.3,-10.9,-8.2,22.2,-2.7,0.3,0.052,0.585,0.321,0.018,0.005,0.161,0.667,0.099,0.045,0.002,63,14,14,-9,17,-7,-1,-3,-1,0,-1,-10,-4,28,0.84,0.27,0.08,0.22,0.26,0,0,0,0.01,0,0.13,0.1,0.71,0.7,0.13,0.17,0.05,0.33,0.01,0.03,0.01,0.01,0.01,0.23,0.14,0.43
Maine,Connecticut,CT,ME,ME-CT,Northeast,Northeast,0,370.2245028,44.323535,-69.765261,41.767,-72.677,1690,-2233706,1322591,3556297,0,"24,235","$832,101 ",866,"$27,258 ",3472949490,-200623,59295,259918,-0.096604645,0.469252605,0.56585725,0.42857143,0.50993378,0.55555556,0.57615894,0.06358026,-0.2169974,0.15000001,-0.03278688,0.08641975,0.18421052,32,1,17.327096,1.572754,-15.754342,0.10877218,0.09244958,0.09304464,0.249993,-0.318638396,-0.05693726,-1.384864741,-0.182212693,0.897932385,1.559163683,2.358563869,-0.180623456,2.282797126,1.741376376,2.677202265,-0.123686196,53.7,-14.5,26.7,-8.7,-3.4,0.4,0.016,0.934,0.012,0.011,0.006,0.161,0.667,0.099,0.045,0.002,32,-10,1,4,-3,-12,1,-1,-1,0,-1,8,10,-9,0.6,0.14,0.21,0.02,0.21,0.02,0.02,0,0.01,0,0.31,0.24,0.34,0.7,0.13,0.17,0.05,0.33,0.01,0.03,0.01,0.01,0.01,0.23,0.14,0.43
Maryland,Connecticut,CT,MD,MD-CT,South,Northeast,0,449.2787493,38.972945,-76.501157,41.767,-72.677,1726,2431710,5988007,3556297,357,"24,556","$1,084,876 ","1,369","$50,010 ",1716358574,122519,382437,259918,0.107901615,0.673758865,0.56585725,0.70212766,0.64539007,0.55555556,0.57615894,0.14014275,-0.31535805,0.2265625,-0.13114753,0.08641975,0.18421052,56,1,9.951705,1.442154,-8.509551,0.10746618,0.16489749,0.09304464,0.249993,-0.566193389,0.270817587,-0.345200383,-0.675249639,1.937596743,1.066126737,2.111008876,0.147131391,2.282797126,1.741376376,2.677202265,-0.123686196,43.4,-6,-16,19.5,1.9,0,0.101,0.507,0.294,0.064,0.002,0.161,0.667,0.099,0.045,0.002,35,-1,5,1,11,-18,0,0,0,0,0,0,3,11,0.69,0.18,0.18,0.16,0.15,0.01,0.03,0.01,0.01,0.01,0.23,0.17,0.54,0.7,0.13,0.17,0.05,0.33,0.01,0.03,0.01,0.01,0.01,0.23,0.14,0.43
Massachusetts,Connecticut,CT,MA,MA-CT,Northeast,Northeast,1,146.0667997,42.2352,-71.0275,41.767,-72.677,9140,3233501,6789798,3556297,0,"129,254","$5,801,171 ","6,304","$240,040 ",25273103409,245858,505776,259918,0.23101775,0.796875,0.56585725,0.825,0.76875,0.55555556,0.57615894,0.11472967,-0.15596193,0.20114942,0.02824859,0.08641975,0.18421052,56,1,16.708533,9.003784,7.704749,0.18308248,0.32704049,0.09304464,0.249993,0.464835194,0.1763944,-0.344206799,0.098087638,1.938590327,1.839464014,3.142037459,0.052708204,2.282797126,1.741376376,2.677202265,-0.123686196,14.2,-4.3,4.8,-2.9,2.1,-0.1,0.118,0.715,0.07,0.066,0.001,0.161,0.667,0.099,0.045,0.002,24,-12,-4,-7,-3,1,0,0,0,0,0,9,6,-10,0.58,0.09,0.1,0.02,0.34,0.01,0.03,0.01,0.01,0.01,0.32,0.2,0.33,0.7,0.13,0.17,0.05,0.33,0.01,0.03,0.01,0.01,0.01,0.23,0.14,0.43
Michigan,Connecticut,CT,MI,MI-CT,Midwest,Northeast,0,983.1399028,42.7335,-84.5467,41.767,-72.677,783,6295033,9851330,3556297,794,"14,248","$627,921 ",577,"$19,311 ",2057352693,230320,490238,259918,-0.2120295,0.35382775,0.56585725,0.28947368,0.41818182,0.55555556,0.57615894,0.01702853,-0.38008681,0.10344828,-0.19587629,0.08641975,0.18421052,30,1,34.540818,-9.380063,-25.160755,-0.00075599,-0.00161455,0.09304464,0.249993,-1.202649548,-0.239832713,-2.12956764,-1.383347605,0.153229486,0.358028771,1.474552717,-0.363518909,2.282797126,1.741376376,2.677202265,-0.123686196,24.7,-11,8.3,3.7,-1.4,0.3,0.051,0.75,0.136,0.031,0.005,0.161,0.667,0.099,0.045,0.002,36,0,12,1,3,-15,-1,-2,0,0,-1,1,3,10,0.7,0.25,0.18,0.08,0.18,0,0.01,0.01,0.01,0,0.24,0.17,0.53,0.7,0.13,0.17,0.05,0.33,0.01,0.03,0.01,0.01,0.01,0.23,0.14,0.43
Minnesota,Connecticut,CT,MN,MN-CT,Midwest,Northeast,0,1685.239114,44.95,-93.094,41.767,-72.677,932,1954605,5510902,3556297,813,"7,664","$419,962 ",379,"$50,085 ",704639111.4,79178,339096,259918,-0.047200535,0.518656715,0.56585725,0.58208955,0.45522388,0.55555556,0.57615894,-0.0187869,-0.30402619,0.06763285,-0.11981567,0.08641975,0.18421052,23,1,37.558292,-18.492291,-19.066001,-0.09187827,0.05933299,0.09304464,0.249993,-0.917196482,-0.099740593,-1.45402861,-0.739060651,0.828768516,1.002315725,1.760005783,-0.223426789,2.282797126,1.741376376,2.677202265,-0.123686196,28.7,-10.8,13.2,-3.5,0.4,0.8,0.053,0.799,0.064,0.049,0.01,0.161,0.667,0.099,0.045,0.002,39,4,6,12,-3,-11,0,-2,0,-1,-1,-3,-1,6,0.74,0.19,0.29,0.02,0.22,0.01,0.01,0.01,0,0,0.2,0.13,0.49,0.7,0.13,0.17,0.05,0.33,0.01,0.03,0.01,0.01,0.01,0.23,0.14,0.43
Mississippi,Connecticut,CT,MS,MS-CT,South,Northeast,0,1873.552415,32.32,-90.207,41.767,-72.677,145,-609326,2946971,3556297,100,"2,772","$65,586 ",150,"$3,085 ",237239971.2,-151423,108495,259918,-0.17272989,0.39312736,0.56585725,0.38461538,0.40163934,0.55555556,0.57615894,-0.21628988,-0.48684211,-0.12987013,-0.30263159,0.08641975,0.18421052,0,0,68.862478,-10.967476,-57.895002,-0.01663012,-0.32895702,0.09304464,0.249993,-2.754166772,-0.300192797,-4.788182679,-3.337895525,-2.505385553,-1.596519149,-0.076964507,-0.423878993,2.282797126,1.741376376,2.677202265,-0.123686196,55.1,-13.2,-10.1,28,-3.6,0.2,0.029,0.566,0.379,0.009,0.004,0.161,0.667,0.099,0.045,0.002,96,13,28,-5,19,-29,0,-3,-1,-1,-1,-9,-3,34,0.83,0.41,0.12,0.24,0.04,0.01,0,0,0,0,0.14,0.11,0.77,0.7,0.13,0.17,0.05,0.33,0.01,0.03,0.01,0.01,0.01,0.23,0.14,0.43
Missouri,Connecticut,CT,MO,MO-CT,Midwest,Northeast,0,1693.486434,38.572954,-92.189283,41.767,-72.677,425,2483580,6039877,3556297,846,"8,004","$360,747 ",366,"$13,352 ",1140709066,39195,299113,259918,-0.2954675,0.27038975,0.56585725,0.26470588,0.27607362,0.55555556,0.57615894,-0.0575736,-0.4534413,0.02884615,-0.26923078,0.08641975,0.18421052,19,1,58.303191,-21.187163,-37.116028,-0.11882699,-0.12116728,0.09304464,0.249993,-1.741923213,-0.38823128,-3.262933471,-2.190773587,-0.980136345,-0.449397211,0.935279052,-0.511917476,2.282797126,1.741376376,2.677202265,-0.123686196,28.7,-11.9,12.7,1.5,-2.5,0.1,0.042,0.794,0.114,0.02,0.003,0.161,0.667,0.099,0.045,0.002,50,7,23,-1,1,-17,0,-3,-1,0,-1,-3,1,17,0.77,0.36,0.16,0.06,0.16,0.01,0,0,0.01,0,0.2,0.15,0.6,0.7,0.13,0.17,0.05,0.33,0.01,0.03,0.01,0.01,0.01,0.23,0.14,0.43
Montana,Connecticut,CT,MT,MT-CT,West,Northeast,0,3153.294529,46.595805,-112.027031,41.767,-72.677,0,-2517127,1039170,3556297,177,"1,870","$58,236 ",63,"$1,671 ",159529704.3,-213691,46227,259918,-0.15085725,0.415,0.56585725,0.42,0.41,0.55555556,0.57615894,0.06742641,-0.21052631,0.15384616,-0.02631579,0.08641975,0.18421052,10,0,30.96817,-8.661181,-22.306989,0.00643283,0.02692311,0.09304464,0.249993,-1.572737472,-0.528385945,-2.277967377,-1.206825963,0.004829749,0.534550413,1.104464793,-0.652072141,2.282797126,1.741376376,2.677202265,-0.123686196,51,-12.4,19.6,-9.5,-3.8,5.7,0.037,0.863,0.004,0.007,0.059,0.161,0.667,0.099,0.045,0.002,54,-5,15,-3,-5,-16,3,-3,-1,0,-1,7,7,5,0.65,0.28,0.14,0,0.17,0.04,0,0,0.01,0,0.3,0.21,0.48,0.7,0.13,0.17,0.05,0.33,0.01,0.03,0.01,0.01,0.01,0.23,0.14,0.43
Nebraska,Connecticut,CT,NE,NE-CT,Midwest,Northeast,0,2003.6567,40.809868,-96.675345,41.767,-72.677,0,-1662080,1894217,3556297,164,"2,197","$82,872 ",83,"$3,499 ",2075311800,-142466,117452,259918,NA,NA,0.56585725,NA,NA,0.55555556,0.57615894,-0.04475308,-0.36992481,0.04166667,-0.18571429,0.08641975,0.18421052,11,0,NA,NA,NA,NA,NA,0.09304464,0.249993,-1.841328968,-0.403172446,-2.303531716,-2.030838324,-0.02073459,-0.289461948,0.835873297,-0.526858642,2.282797126,1.741376376,2.677202265,-0.123686196,25.5,-5.2,12.3,-5.4,-2.1,0.5,0.109,0.79,0.045,0.024,0.007,0.161,0.667,0.099,0.045,0.002,39,5,12,7,-3,-10,0,-3,-1,0,0,-3,1,11,0.75,0.25,0.24,0.02,0.23,0.01,0,0,0.01,0.01,0.2,0.15,0.54,0.7,0.13,0.17,0.05,0.33,0.01,0.03,0.01,0.01,0.01,0.23,0.14,0.43
Nevada,Connecticut,CT,NV,NV-CT,West,Northeast,0,3947.717486,39.160949,-119.753877,41.767,-72.677,693,-592841,2963456,3556297,1015,"6,799","$344,669 ",291,"$8,157 ",203011476.4,-113640,146278,259918,-0.12538106,0.44047619,0.56585725,0.47619048,0.4047619,0.55555556,0.57615894,-0.01823793,-0.22421052,0.06818182,-0.04,0.08641975,0.18421052,6,1,23.076266,-14.965431,-8.110835,-0.05660967,0.16888465,0.09304464,0.249993,-0.613507172,-0.404486976,-2.05069209,-2.886440059,0.232105036,-1.145063683,2.063695093,-0.528173172,2.282797126,1.741376376,2.677202265,-0.123686196,36.1,12.7,-17.9,-1,3.8,0.7,0.288,0.488,0.089,0.083,0.009,0.161,0.667,0.099,0.045,0.002,34,-4,7,-7,0,-8,3,-1,-1,-1,-1,5,4,6,0.66,0.2,0.1,0.05,0.25,0.04,0.02,0,0,0,0.28,0.18,0.49,0.7,0.13,0.17,0.05,0.33,0.01,0.03,0.01,0.01,0.01,0.23,0.14,0.43
New Hampshire,Connecticut,CT,NH,NH-CT,Northeast,Northeast,0,186.3717501,43.220093,-71.549127,41.767,-72.677,2946,-2225555,1330742,3556297,0,"24,804","$1,133,054 ",926,"$41,541 ",5679185278,-182710,77208,259918,-0.157523915,0.408333335,0.56585725,0.41666667,0.4,0.55555556,0.57615894,0.09135803,-0.11754385,0.17777778,0.06666667,0.08641975,0.18421052,56,1,6.67239,-2.772897,-3.899493,0.06531567,0.21099807,0.09304464,0.249993,-0.105203002,-0.196138344,-1.859848183,-1.169181517,0.422948943,0.572194859,2.571999263,-0.31982454,2.282797126,1.741376376,2.677202265,-0.123686196,46.4,-12.3,23.6,-8.6,-1.8,-0.1,0.038,0.903,0.013,0.027,0.001,0.161,0.667,0.099,0.045,0.002,29,-11,0,-1,-4,-7,0,-1,-1,-1,-1,13,9,-10,0.59,0.13,0.16,0.01,0.26,0.01,0.02,0,0,0,0.36,0.23,0.33,0.7,0.13,0.17,0.05,0.33,0.01,0.03,0.01,0.01,0.01,0.23,0.14,0.43
New Jersey,Connecticut,CT,NJ,NJ-CT,Northeast,Northeast,0,245.1521921,40.221741,-74.756138,41.767,-72.677,5324,5353894,8910191,3556297,0,"52,610","$2,764,473 ","2,695","$115,995 ",14116377529,315413,575331,259918,0.05289275,0.61875,0.56585725,0.6,0.6375,0.55555556,0.57615894,0.020557,-0.32966506,0.10697675,-0.14545454,0.08641975,0.18421052,56,1,7.068789,1.973246,-5.095543,0.1127771,0.19903757,0.09304464,0.249993,-0.189517002,0.147093314,0.333170069,-0.238641005,2.615967195,1.502735371,2.487685263,0.023407118,2.282797126,1.741376376,2.677202265,-0.123686196,24.5,4.3,-11.9,2.9,5.3,-0.1,0.204,0.548,0.128,0.098,0.001,0.161,0.667,0.099,0.045,0.002,20,-3,0,-5,1,1,0,3,2,-1,2,-5,-2,12,0.67,0.13,0.12,0.06,0.34,0.01,0.06,0.03,0,0.03,0.18,0.12,0.55,0.7,0.13,0.17,0.05,0.33,0.01,0.03,0.01,0.01,0.01,0.23,0.14,0.43
New Mexico,Connecticut,CT,NM,NM-CT,West,Northeast,0,2950.198993,35.667231,-105.964575,41.767,-72.677,0,-1493669,2062628,3556297,175,"4,274","$182,424 ",163,"$4,210 ",127531224,-166324,93594,259918,-0.032523915,0.533333335,0.56585725,0.5952381,0.47142857,0.55555556,0.57615894,0.13391924,-0.32214155,0.22033899,-0.13793103,0.08641975,0.18421052,40,1,33.677579,-10.97347,-22.704109,-0.01669006,0.02295191,0.09304464,0.249993,-1.494452059,-0.19848708,-1.097348165,-1.324027075,1.185448961,0.417349301,1.182750206,-0.322173276,2.282797126,1.741376376,2.677202265,-0.123686196,81.9,32.7,-29.3,-8.1,-3.2,8.6,0.488,0.374,0.018,0.013,0.088,0.161,0.667,0.099,0.045,0.002,26,5,10,-3,-4,1,1,-3,-1,0,-1,-2,-1,14,0.75,0.23,0.14,0.01,0.34,0.02,0,0,0.01,0,0.21,0.13,0.57,0.7,0.13,0.17,0.05,0.33,0.01,0.03,0.01,0.01,0.01,0.23,0.14,0.43
New York,Connecticut,CT,NY,NY-CT,Northeast,Northeast,1,134.788082,42.659829,-73.781339,41.767,-72.677,17340,16082626,19638923,3556297,126,"178,672","$9,486,678 ","10,522","$446,337 ",29987268852,1240137,1500055,259918,0.02684116,0.59269841,0.56585725,0.49206349,0.69333333,0.55555556,0.57615894,0.09027198,-0.14661654,0.17669173,0.03759398,0.08641975,0.18421052,56,1,14.936465,9.857541,-5.078924,0.19162005,0.19920376,0.09304464,0.249993,-0.165089243,0.225286235,-0.533354045,1.101752623,1.749443081,2.843128999,2.512113022,0.101600039,2.282797126,1.741376376,2.677202265,-0.123686196,23.3,3.1,-11.6,4.4,4.2,0,0.192,0.551,0.143,0.087,0.002,0.161,0.667,0.099,0.045,0.002,21,-10,-3,-6,0,-2,-1,4,1,0,0,4,3,3,0.6,0.1,0.11,0.05,0.31,0,0.07,0.02,0.01,0.01,0.27,0.17,0.46,0.7,0.13,0.17,0.05,0.33,0.01,0.03,0.01,0.01,0.01,0.23,0.14,0.43
North Carolina,Connecticut,CT,NC,NC-CT,South,Northeast,0,844.0275607,35.771,-78.638,41.767,-72.677,5780,6602259,10158556,3556297,2123,"57,995","$2,172,758 ","2,816","$84,655 ",1682071465,261703,521621,259918,-0.21835725,0.3475,0.56585725,0.32,0.375,0.55555556,0.57615894,-0.04371512,-0.42696414,0.04270463,-0.24275362,0.08641975,0.18421052,44,1,44.881727,-7.4226,-37.459127,0.01881864,-0.12459827,0.09304464,0.249993,-1.907523849,-0.2805052,-3.388994309,-2.313794168,-1.106197183,-0.572417792,0.769678416,-0.404191396,2.282797126,1.741376376,2.677202265,-0.123686196,24.2,-6.7,-3.7,11.3,-1.6,0.9,0.094,0.63,0.212,0.029,0.011,0.161,0.667,0.099,0.045,0.002,63,7,22,2,7,-24,0,-2,-1,-1,-1,-3,1,22,0.77,0.35,0.19,0.12,0.09,0.01,0.01,0,0,0,0.2,0.15,0.65,0.7,0.13,0.17,0.05,0.33,0.01,0.03,0.01,0.01,0.01,0.23,0.14,0.43
North Dakota,Connecticut,CT,ND,ND-CT,Midwest,Northeast,0,2320.487175,48.813343,-100.779004,41.767,-72.677,0,-2811656,744641,3556297,58,589,"$14,426 ",34,$609 ,43147891.1,-206465,53453,259918,-0.283942355,0.281914895,0.56585725,0.31914894,0.24468085,0.55555556,0.57615894,-0.08641975,-0.3777589,0,-0.19354838,0.08641975,0.18421052,22,0,75.375833,-25.0894,-50.286433,-0.15784936,-0.25287133,0.09304464,0.249993,-2.050664983,-0.421222526,-2.537719602,-3.847816775,-0.254922476,-2.106440399,0.626537282,-0.544908722,2.282797126,1.741376376,2.677202265,-0.123686196,45.2,-12.6,17.7,-6.9,-2.8,5.2,0.035,0.844,0.03,0.017,0.054,0.161,0.667,0.099,0.045,0.002,40,7,9,11,-4,-7,-1,-3,0,-1,-1,-3,-1,10,0.77,0.22,0.28,0.01,0.26,0,0,0.01,0,0,0.2,0.13,0.53,0.7,0.13,0.17,0.05,0.33,0.01,0.03,0.01,0.01,0.01,0.23,0.14,0.43
Ohio,Connecticut,CT,OH,OH-CT,Midwest,Northeast,0,891.4223632,39.962245,-83.000647,41.767,-72.677,2478,7963812,11520109,3556297,884,"20,791","$896,017 ",878,"$36,341 ",2169706630,366704,626622,259918,-0.24262493,0.32323232,0.56585725,0.3030303,0.34343434,0.55555556,0.57615894,0.00597155,-0.39963606,0.0923913,-0.21542554,0.08641975,0.18421052,33,1,43.714263,-11.232665,-32.481598,-0.01928201,-0.07482298,0.09304464,0.249993,-1.329076378,-0.258892935,-2.643673545,-1.366692526,-0.360876419,0.37468385,1.348125887,-0.382579131,2.282797126,1.741376376,2.677202265,-0.123686196,29.2,-12.4,12.2,2.3,-2.3,0,0.037,0.789,0.122,0.022,0.002,0.161,0.667,0.099,0.045,0.002,37,3,16,0,2,-15,0,-2,0,0,-1,-1,3,15,0.73,0.29,0.17,0.07,0.18,0.01,0.01,0.01,0.01,0,0.22,0.17,0.58,0.7,0.13,0.17,0.05,0.33,0.01,0.03,0.01,0.01,0.01,0.23,0.14,0.43
Oklahoma,Connecticut,CT,OK,OK-CT,South,Northeast,0,2262.875091,35.482309,-97.534994,41.767,-72.677,99,319625,3875922,3556297,294,"4,144","$119,141 ",269,"$7,150 ",285948676,-78640,181278,259918,-0.3235924,0.24226485,0.56585725,0.1875,0.2970297,0.55555556,0.57615894,-0.09454983,-0.4540518,-0.00813008,-0.26984128,0.08641975,0.18421052,15,1,67.993819,-17.465465,-50.528354,-0.08161001,-0.25529054,0.09304464,0.249993,-2.153386663,-0.410895495,-3.683495525,-2.632460151,-1.400698399,-0.891083775,0.523815602,-0.534581691,2.282797126,1.741376376,2.677202265,-0.123686196,18.8,-5.5,-1.1,-2.7,-2.4,7.1,0.106,0.656,0.072,0.021,0.073,0.161,0.667,0.099,0.045,0.002,72,9,34,1,-1,-25,0,-3,-1,-1,-1,-5,-2,23,0.79,0.47,0.18,0.04,0.08,0.01,0,0,0,0,0.18,0.12,0.66,0.7,0.13,0.17,0.05,0.33,0.01,0.03,0.01,0.01,0.01,0.23,0.14,0.43
Oregon,Connecticut,CT,OR,OR-CT,West,Northeast,0,4025.427112,44.931109,-123.029159,41.767,-72.677,355,545751,4102048,3556297,301,"5,771","$234,159 ",257,"$7,326 ",337108922.4,-31032,228886,259918,0.025809415,0.591666665,0.56585725,0.6,0.58333333,0.55555556,0.57615894,-0.05492369,-0.28021052,0.03149606,-0.096,0.08641975,0.18421052,42,1,20.751112,-7.511859,-13.239253,0.01792605,0.11760047,0.09304464,0.249993,-0.594920881,-0.069287047,-1.29188377,-0.608589452,0.990913356,1.132786924,2.082281384,-0.192973243,2.282797126,1.741376376,2.677202265,-0.123686196,20.9,-3,8.9,-8.1,-0.2,0.7,0.131,0.756,0.018,0.043,0.009,0.161,0.667,0.099,0.045,0.002,59,-9,16,-4,-4,-21,3,-1,0,-1,-1,8,4,5,0.61,0.29,0.13,0.01,0.12,0.04,0.02,0.01,0,0,0.31,0.18,0.48,0.7,0.13,0.17,0.05,0.33,0.01,0.03,0.01,0.01,0.01,0.23,0.14,0.43
